lediablehistoiresatyrique|
lemarimystérieux|Meeke
lemoine|Lewis
leproscrit|
levaisseaufantome|Marryat
ledon|
legendandromance|Johns
legendsofthejacobitewars|Maunsell
legendsofthelibraryatlilies|Nugent
leicester|Adams
leicestershiretales|Linwood
lemiraoflorraine|
lemuel|
lenaorthesilentwoman|Wallace
leo|Cook
leonardnormandale|Savile
leonora|Appleton
leonoracasaloni|Trollope
leonoradorco|James
lesaventuresdecalebwilliams|Godwin
lescartheuniversalist|Grant
lesleysguardians|Webster
lessblackthanwerepainted|Payn
letticearnoldatale|Marsh-Caldwell
lewellpastures|Kettle
lieutenantbarnabas|Barrett
lifeanditsrealities|Chatterton
lifeofcoloneljack|Defoe
lifetheaccuser|Brooke
lifesmasqueradeanovel|
lightanddarkness|Crowe
lightintheoffing|Deccan
lightsandshadowsofamericanlife|Mitford
lightsandshadowsofirishlife|Hall
likeandunlike|Braddon
likelostsheep|Gray
likemasterlikeman|Palmer
lilliesleaf|Oliphant
linnylockwood|Crowe
lioneldeerhurstorfashionablelifeundertheregency|Hemphill
lisalena|Jenkins
lisabeeslovestory|Betham-Edwards
listyelandsmen|Russell
littlekatekirby|Robinson
littlemissprimrose|Tabor
littlepansy|Randolph
littlehandandmucklegoldastudyoftoday|Field
littlenovels|Collins
littledale|
llewellenorthevaleofphlinlimmon|Stevens
lochandhu|Lauder
lodore|Shelley
lola|Griffiths
londonlegends|Akerman
londonoramonthatstevens|Brown
lonelassie|Browne
longodds|Smart
lordfalconbergsheir|Clarke
lordfitzwarine|Horlock
lordmontaguspage|James
lordormontandhisaminta|Meredith
lordsandladies|
lornadoone|Blackmore
lostlenoreortheadventuresofarollingstone|Reid
lostroseandotherstories|Macquoid
lostforlove|Braddon
loveandlife|Yonge
loveandliking|Smith
loveandpride|Hook
loveinidleness|Hardy
lovelostbuthonourwon|Monro
lovestoriesoftheenglishwateringplaces|
lovethedebt|King
loveslabourwon|Grant
lovesloyalty|Clarke
lovethepilgrim|Crommelin
lovedatlastastory|Lemon
loverorfriend|Carey
lovingandlothanovel|De Jongh
luciahughandanother|Needell
lucillebelmont|Lamington
lucyaylmer|Chalcraft
lucyfitzadam|Whitaker
lutchmeeanddilloo|Jenkins
lyntonabbottschildren|
léonievermont|Murray
morn|Whyte-Melville
macalpineoronscottishground|
macrimmonahighlandtale|Sutherland
madam|Oliphant
madamedemalguet|Torrens
madeleinegraham|Robinson
madeline|Opie
mademoisellemori|Roberts
mademoiselledemersac|Norris
madge|Hardy
madnesstherage|
madonnamary|Oliphant
magdalenhavering|Smith
magicandmesmerismanepisodeoftheeighteenthcenturyandothertales|
magnumbonum|Yonge
maidenthorpe|Briefless
maidsofhonourataleofthecourtofgeorgei|Williams
malcolm|MacDonald
malcolmdouglasorthesibyllineprophecy|
malpas|Bennett
manandwife|Collins
mandeville|Godwin
mannersanovel|Brooke
mansfieldpark|Austen
marcella|Ward
marcia|Norris
margaretcapelanovel|Wallace
margaretgraham|James
margaretmaliphant|Carr
margaretpercival|
margaretandherbridesmaids|Stretton
mariaadomestictale|St. George
mariamne|Ogle
marion|Scoville
marionleslie|Beaton
mariustheepicureanhissensationsandideas|Pater
marjory|Clutton-Brock
marooned|Russell
marquisandmerchant|Collins
marriage|Ferrier
married|Newby
marriedorsingle|Croker
marston|St. Clair
martinpole|Saunders
marybarton|Gaskell
marybrowne|Wilton
marylyndsay|Ponsonby
marymylesastudy|Edmonds
maryprice|Reynolds
maryraymondandothertales|Gore
maryseahamanovel|Grey
masston|
masterhumphreysclock|
mathematicsinurbansciencev|White
mathildeoulesanglaisenitalie|Normanby
matilda|Normanby
matildamontfort|Peregrine
matrimony|Norris
matthewaustin|Norris
matthewtindale|Varty-Smith
mattie|Robinson
maudatherton|Leigh
maudemaynard|
mauricedurant|Garvice
mauriceelvington|East
mauricetheelectorofsaxony|Colquhoun
maxwentworth|
may|Oliphant
mayfairtomillbank|Harris
maygroveafamilyhistory|Rae
meadowsweet|Whelpton
meadowleigh|Manning
measureformeasure|Douglas
measureformeasure|Church
meg|Eiloart
melanthe|Maberly
melchiorgorles|Banks
melcombelodgeortraitsoffamilypride|
melincourt|
melincourt|Peacock
melmoththewanderer|Maturin
meltondemowbrayorthebankersson|De Merle
memoirsandresolutionsofadamgraemeofmossgrayincludingsomechroniclesoftheboroughoffendie|Oliphant
memoirsofbryanperdue|Holcroft
memoirsofjanecameronfemaleconvict|Robinson
memoirsofaladyinwaiting|Fenton
memoirsofamanoffashion|
memoirsofmodernphilosophers|Hamilton
menofcharacter|
meredith|Blessington
merkland|Oliphant
merryengland|Ainsworth
mervynoconnorandothertales|Desart
metasfaith|
michaeltresidder|Tucker
michaelthemarriedman|Woodrooffe
middlemarch|Eliot
mildredarkell|Wood
mildredvernon|Murray
milestremenhere[anovel]|Maillard
millicentorthetrialsoflife|
mineisthineanovel|Lockhart
miranda|Collins
miriamcopley|Jeaffreson
miriamsedley|Lytton
mirkabbey|Payn
misadventure|Norris
miserfarebrotheranovel|Farjeon
misrepresentation|Waddington
missbeauchamp|MacEwen
missblanchardofchicago|Kevill-Davies
misscarew|Edwards
missdaisydimity|Crommelin
misselvestersgirlsanovel|
misshildrethanovel|Stevens
missmarjoribanks|Oliphant
missrussellshobby|
missshafto|Norris
misswentworthsidea|Norris
mistresshaselwode|Moore
mistressandmaid|Craik
mitchelhurstplace|Veley
modernfrenchlife|Gore
modernflirtations|Sinclair
modernliterature|Bisset
moderntimesoranecdotesoftheenglishfamily|
monaschoice|Alexander
monica|Everett-Green
montaguenewburghorthemotherandson|Mant
mordaunthall|Marsh-Caldwell
morleyashton|Grant
morleyernstein|James
morningsatmatlock|Mackenzie
mortomleysestate|
mothersanddaughters|Gore
mothsanovel|Ouida
mountroyal|Braddon
mrblountsmss|St. Leger
mrbryantsmistake|Colvill
mrchainessons|Norris
mrjervis|Croker
mrmontenello|Hamilton
mrnobody|Spender
mrsmith|Walford
mrwarrennethemedicalpractitioner|Wallace
mrwynyardsward|Lee
mrandmrsasheton|Stretton
mrsarmytageorfemaledomination|Gore
mrsarthur|Oliphant
mrsbouverie|Philips
mrsclevelandandthestclairsc|
mrscurgenvenofcurgenven|Baring-Gould
mrsdenysofcote|Lee
mrsdorriman|Chetwynd
mrsgreville|
mrsgreysreminiscences|Blake
mrshalliburtonstroubles|Wood
mrslorimer|Malet
mrssevern|Carter
mrstregaskiss|Praed
muchtoblameatale|
myconnaughtcousins|Jay
mydanishsweetheart|Russell
myducatsandmydaughter|
myeldestbrother|Coulton
myenemysdaughteranovel|McCarthy
myfriendjim|Norris
mygrandmothersguestsandtheirtales|Slingsby
myladycoquette|
mylife|
mylordsofstrogue|Wingfield
mylove|Linton
mymiscellanies|Collins
mynovel|Lytton
myshipmatelouise|Russell
mysistertheactressanovel|Lean
myunclethecurate|Savage
mysteryandconfidence|Pinchard
nadine|Praed
narkaanovel|O'Meara
nathalie|Kavanagh
nationaltales|Hood
naturesnobility|Newall
nedclinton|Glasse
nellybrookeahomelystory|Marryat
nellycarew|Power
nellyjocelynwidow|Middlemass
nethertononsea|Alford
neverforever|Gray
nevermore|Boldrewood
newlandlordstales|Cleishbotham
newpublicationsforplanninglibrarians|
newpublicationsforplanninglibrarieslistno25|
newtales|Opie
nextofkinwanted|Betham-Edwards
nocompromise|
noherobutaman|Thomas
nomansfriend|Robinson
noname|Collins
nonewthing|Norris
noquarter|Reid
norwifenormaid|Duchess
nora|Ponsonby
norahmoriarty|Reade
normanabbey|Cursham
northandsouth|Gaskell
northofthetweedorlorancelangton|Crowberry
northangerabbey|
northernroses|Ellis
northwodepriory|Cornish
notallinvain|Cambridge
notlikeothergirls|
notwhileshelives|Fraser
nothingnewtales|Craik
nothingventurenothinghaveanovel|Beale
noticetoquit|Wills
nourmahalanorientalromance|Quin
nowandthen|Warren
nuttiesfather|
ohara|Maxwell
oakleighortheminorofgreatexpectations|Holmes
oberonspellanovel|St. Leonards
oceola|Reid
octaviaelphinstone|Tallant
ofhighdegree|Gibbon
ofhighdescent|Fenn
oldnick|Du Bois
oldsaintpauls|
oldsirdouglas|Norton
oldmemories|Melville
oldtimesrevived|Trollope
oldcourt|Shee
olgazanelli|Cartwright
oliveanovel|Craik
oliverbeaumontandlordlatimer|Ponsonby
oliverconstablemillerandbaker|Tytler
olivertwist|Dickens
olivertwist|
ombra|Oliphant
oncircumstantialevidence|Marryat
ondangerousground|Drewry
onthespurofthemoment|Mills
onceandagain|Jenkin
onceforall|Hillary
onemayday|Grant
oneagainsttheworld|Saunders
oneinathousand|James
onelifeoneloveanovel|Braddon
onemaidenonly|Tainsh
onethingneedful|Braddon
onlyanensign|Grant
onlytobemarried|Kirkus
orcharddamerel|St. Aubyn
oriolesdaughteranovel|Fothergill
orlando|Black
ormingtonorcecilapeer|Gore
orvillecollege|Wood
osmond|Kelty
oswaldcray|Wood
othertimes|Gaspey
otterbourne|Duros
otterstonehall|Forbes
ourbluejacketsafloatandashore|Armstrong
ourcounty|Mills
ourlittlegipsy|Steinman
ourmutualfriend|Dickens
ourradicals|Burnaby
ourvicar|Knight
outofhersphere|Eiloart
outofsociety|
outofthemeshes|
outlawandlawmaker|Praed
overmatched|Prior
owencastleorwhichistheheroineanovel|Sullivan
owengwynnesgreatwork|Noel
owentudor|Robinson
owen|Robinson
paddianaorscrapsandsketchesofirishlifepresentandpast|
paidinfull|Byron
panduranghàrìormemoirsofahindoo|Hockley
pantika|Howitt
passagesfromthediaryofalatephysician|Warren
passingtheloveofwomen|Needell
passionandprinciple|Chamier
pasthours|Sartoris
patienceholt|Craik
paulfostersdaughter|Cook
pauljones|Cunningham
paulnugentmaterialist|
paulscourtship|Stretton
paulssister|Peard
peacecampaignsofacornet|Beamish
peccavi|McDonnel
penowen[anovel]|Hook
penelopeorloveslabourlost|Scargill
penhalaawaysidewizard|Lemore
pequinillo|James
percyblake|Rafter
percylockhartorthehiddenwill|Baxter
peregrineorthefooloffortune|
periwinkle|Gray
peteribbetson|Du Maurier
petersimple|
peterswifeanovel|Duchess
peverilofthepeak|Scott
phantomfortune|Braddon
phemiekeller|Riddell
philipaugustusorthebrothersinarms|James
philipcourtenayorscenesathomeandabroad|Lennox
philipdarrell|Rowcroft
philiprolloorthescottishmusketeers|Grant
philipvaughansmarriage|Okeden
phineasquiddy|Poole
phoebejunior|Oliphant (Margaret) Mrs
phoebesfortunes|O'Reilly
photothesuliote|Morier
phyllidaalifedrama|Lean
picturesoftheworldathomeandabroad|Ward
pigskinandwillow|Webber
pinmoney|[Gore
pisoandthepraefectortheancientsofftheirstilts|
plainjohnorpington|Harwood
poetandpeer|Aïdé
pomegranateseed|
poormissfinch|Collins
poornellie|Barter
poorlawsandpaupersillustrated|
pope|Beste
poplarhouseacademy|Manning
populartales|
posterestante|Hargreaves
precautions|Majendie
precipitance|
preferment|Gore
prideandirresolution|Ponsonby
princefortuneandprincefatal|Carrington
princeroderick|Richards
princespublicmenandprettywomen|Dawson
princessnapraxine|Ouida
prinkleandhisfriendsanovel|Shearer
privatelife|Mackenzie
probation|Fothergill
professionsanovel|Tayleure
properpride|Croker
puck|Ouida
puppetsaromance|Fitzgerald
puregold|Cameron
puttotheproofanovel|Fothergill
putyourselfinhisplace|Reade
queenmab|Kavanagh
queenieswhim|Carey
quentindurward|Scott
quitealoneinthreevolumes|Sala
quits|Tautphoeus
racheldene|Buchanan
rachelssecret|Tabor
raisedtothepeerage|Owen
raisedtothewoolsack|Lockhart
ralfskirlaughthelincolnshiresquire|Peacock
ralphdarnell|Taylor
ralphryderofbrent|Warden
rankandfashionorthemazesoflife|Frere
rankandtalent|Scargill
ravenscliffe|Marsh-Caldwell
ravensdale|Thynne
ravensdale|
ravenshoe|
readymoneymortiboy|
realitiesnotanovelatalefromreallife|Harding
realities|Harding
reapingthewhirlwindanovel|Daniel
reata|Gerard
recollectionsofachaperon|
redryvington|Westall
redcapandbluejacket|Dunn
reddiamonds|McCarthy
redspider|Baring-Gould
redtowers|Price
redeemedinblood|Dixie
reginalddalton|
reginaldhastings|Warburton
reginaldtrevor|Anwyl
restitution|Beale
restlesshumanhearts|Jefferies
reubenmedlicottorthecomingman|Savage
rhoda|Lewis
rhodafleming|Meredith
rhydiselthedevilinoxford|
richardcablethelightshipman|Baring-Gould
richarddare|Baldwin
richardschilds|Stewart
richardsavage|Whitehead
richelieu|James
richerthanwealth|Wethered
ridingoutthegale|Lyster
rienzithelastofthetribunes|Lytton
rightandwrong|Young
ringandcoronet|
ringrove|West
rivalry|Milton
riverston|Craik
robroy|Scott
robertainsleigh|
robertfalconer|MacDonald
robingray|Gibbon
roccabella|Chorley
rocheblanche|Porter
rogernorth|Bradshaw
rolandcashel|Lever
romanceandreality|L. E. L. (Letitia Elizabeth Landon)
romanceofthepyrenees|Cuthbertson
romancesofreallife|Gore
romantictales|Lewis
romola|Eliot
rookwood|Ainsworth
roryomoreanationalromance|Lover
rosabel|Thomson
rosalie|Rhodes
rosalinedevere|Dillon
rosamundcountessofclarenstein|Watson
roseaylmershome|
rosedouglasorsketchesofacountryparish|Whitehead
rosesummersoulesdangersdelimprévoyance|Tressan
rosedalbret|
roseofwoodlee|Bainbridge
roseblancheandviolet|Lewes
rosellaormodernoccurrencesanovel|Charlton
rotheryselfertqc|Ollive
roughandsmooth|Scott
roxobel|Sherwood
royofroyscourt|Westall
royswife|Whyte-Melville
roydenhurst|Hope
rumour|Sheppard
runningthegauntlet|Yates
russellataleofthereignofcharlesii|James
rustumkhan|Ottley
rybrentdecruce|Head
sackclothandbroadclothanovel|Middlemass
sackvillechase|Collins
saddleandsabreanovel|Smart
sailorsandsaints|Glascock
saintanns|Norris
saintmungscity|Tytler
saintpatrick|
salathielastoryofthepastthepresentandthefuture|Croly
salemchapel|Oliphant
sandronhallorthedaysofqueenanne|Berkeley
sansmerci|Lawrence
santosebastianoortheyoungprotector|Cuthbertson
sapphiraanovel|Tytler
sarahdeberenger|Ingelow
sarahasurvival|Christian
sarchedon|Whyte-Melville
savindroogorthequeenofthejungle|
sayingsanddoingsorsketchesfromlife|Hook
sayingsanddoingsaseriesofsketchesfromlife[firstseries]|Hook
saysshetoherneighbourwhat|Hofland
scamp|Lloyd
scapegraceatseaorsoldiersafloatandsailorsashore|Neale
scenesandstoriesbyaclergymanindebtwrittenduringhisconfinementinthedebtorsprisons|Bayley
scenesatbrightonorhowmuch|Hoole
scenesofclericallife|Eliot
scheherazade|
scheming|
schwartz|Murray
scotchmarriages|Tytler
seadrift|Wood
seaforth|Montgomery
secretsineverymansionorthesurgeonsmemorandumbook|Hatton
sedgelycourt|Stirling
seftonhall|Caldbeck
selfdependance|
senseandsensibility|Austen
sevenyearsandothertales|Kavanagh
seventytimesseven|Sergeant
seventyfivebrookestreet|Fitzgerald
seymourandhisfriends|Williams
shakspeareandhisfriends|Williams
shakspere|Curling
shalliwinherthestoryofawanderer|Grant
shatteredidols|Combermere
sheshallbemine|Hudson
shilrickthedrummerorloyalandtrue|Fraser
shirley|Brontë
shoemakersvillage|Rands
shotortheghostsseatatdeymont|Sheridan
sibylla|Cunningham
signaastory|Ouida
silvia|Kavanagh
simpletales|Opie
simplicityandfascinationorguardiansandwards|Beale
singletonfontenoyrn|Hannay
sinkorswim|Houstoun
sirarthurbouverie|Pinkney
sirbrookfossbrooke|Lever
sircharlesdanvers|Cholmondeley
sircyrusofstonycleft|Wood
sirgodfreysgranddaughters|Carey
sirgoodwinsfolly|Locker
sirguydesterre|Bunbury
sirguydelusignan|Knight
sirjasperstenant|Braddon
sirmichaelscott|Cunningham
sirrobertshirleybart|Harwood
sirrodolphofhapsburg|
sirroland|Willis
sirtheodorebroughtonorlaurelwater|James
sirtom|Oliphant
sketchesbyboz|Dickens
sketchesinultramarine|Hannay
sketchesofaseaporttown|Chorley
sketchesofcharacter|
slavesofthering|Robinson
snoodedjessalineorthehonourofahouse|Hervey
sonearakin|Bengough
soveryhuman|Richards
societyinagarrisontown|Robertson
solomonseesaw|
someaccountofmycousinnicholas|Ingoldsby
someeverydayfolks|Phillpotts
sonsofdives|
sonsoffire|Braddon
soonerorlater|Brooks
sophy|Fane
sowingthewindanovel|Linton
spokeninanger|
squirearden|Oliphant
stronanswell|Scott
stclairoftheislesortheoutlawsofbarra|Helme
stclairoftheisles|Helme
stclyde|
stcuthbertstower|Warden
steustace|St. John
stgeorgeandstmichael|MacDonald
stmargaretscave|Helme
stolaves|Stephenson
standfastcraigroyston|Black
stanfieldhall|
stanleythorn|
stephanlangton|Tupper
sternnecessity|Robinson
steyneville|Gingold
stillwaters|Paull
stonedelllodgeanovel|Bird
storiesfromtheitalianpoetswithcriticalnoticesofthelifeandgeniusoftheauthors|
storiesfromtheitalianpoets|
storiesofabride|Loudon
storiesofwaterloo|Maxwell
strafford|Baker
strangechapman|Marshall
strangersandpilgrims|Braddon
strathernorlifeathomeandabroad|Blessington
strathmore|Ouida
strattonhill|Carne
strawberryhill|
straypearlsmemoirsofmargaretderibaumontviscountessofbellaise|Yonge
strayedbutnotlost|Merlin
strettonofringwoodchace|
stronghandsandsteadfasthearts|Bothmer
sturmer|Romer
substanceandshadoworthefishermansdaughtersofbrighten|
suchistheworld|
sunrise|Black
sunshineandsnowanovel|Smart
susandrummond|Riddell
sweetannepage|Collins
sweetmace|Fenn
sweetheartsandwives|Power
swifterthanaweaversshuttle|Gambier
sybilorthetwonations|Disraeli
sybillaandotherstories|Banks
sydenham|Massie
sydney|Craik
sylvanholtsdaughter|Lee
sylviaslovers|Gaskell
syrlin|Ouida
takenattheflood|Braddon
talbothall|Carter
tales|
talesandlegends|Corbett
talesbyabarrister|Liardet
talesofabrieflessbarrister|Scargill
talesofalaybrother|
talesofchivalry|
talesoffancy|Burney
talesoffashionablelife|Edgeworth
talesoffournations|
talesofmylandlord|Fearman
talesofmylandlord[1stseries]|Scott
talesofmylandlord|
talesofmylandlordtheheartofmidlothian|Scott
talesofmyneighbourhood|Griffin
talesofmytime|
talesofoldmrjeffersonofgraysinn|
talesofpassion|St. Leger
talesofreallife|Opie
talesofreallifeformingasequeltomissedgeworthstalesoffashionablelife|Edgeworth
talesofthegreatstbernard|Croly
talesofthemunsterfestivals|Griffin
talesofthecampandcabinet|Tucker
talesofthecoloniesortheadventuresofanemigrant|Rowcroft
talesoftheheart|Opie
talesofthemanor|Hofland
talesofthepassions[thecourtezananenglishtale|Moore
talesofthewarsofmontrose|Hogg
talesofthewarsofourtimes|Sherer
talesofwonderofhumourandofsentiment|
talisqualisortalesofthejuryroom|Griffin
tancredorthenewcrusade|Disraeli
tara|Taylor
telltalesophas|Battersby
temperordomesticscenes|Opie
temperandtemperament|Ellis
tempestdriven|Dowling
tenthousandayear|Warren
tendringcottageortherainbowatnight|
terencemcgowantheirishtenant|Tottenham
tessofthedurbervilles|
thatartfulvicar|Murray
thatotherpersonanovel|Hunt
theabbot|Scott
theabductionortheadventuresofmajorsarney|
thearmenians|MacFarlane
theathelingsorthethreegifts|Oliphant
thebaddingtonpeerage|Sala
thebeauclercs|Clarke
theblackgownpapers|Gallenga
theboynewater|Banim
thebramleighsofbishopsfolly|Lever
thebrownsandthesmiths|Davies
thebucklynshaig|Montgomery
thecamisardortheprotestantsoflanguedoc|Coxe
thecanonsward|Payn
thecarbonaro|Lévis
thecatholicanhistoricalromance|Ireland
thecircassianchief|Kingston
theclyffardsofclyffe|
thecockandanchor|Le Fanu
theconventofnotredame|
thecorinnaofenglandandaheroineintheshade|Bayfield
thecountessradna|Norris
thecruleans|Cunningham
thecurateofsadbrooke|
theczar|Smallwood
thedailygoverness|Smythies
thedailysofsoddenfen|Venn
thedaltons|Lever
thedaltonsorthreeroadsinlife|
thedavenels|
thedawsonsofglenara|Johnston
thedoddfamilyabroad|Lever
theduchessofpowysland|Allen
theduchessofrosemarylane|Farjeon
thedukesdaughterandthefugitives|Oliphant
thedukesmarriage|Richards
theearlspromise|Riddell
theenglishboyatthecape|
theenglishbrothers|
theenglishman|
theenglishwomananovel|Byron
thefishersdaughterorthewanderingsofwolf|Ward
thegables|Melville
thegaverocks|Baring-Gould
thegilbertstheirguests|Day
thegladstones|Trollope
theglanvillefamily|
thegoldenhope|Russell
thegoldencalf|
thegranvillesanirishtale|Talbot
thehallowisletragedy|
thehampsteadmystery|Marryat
thehardingscandal|Barrett
thehawkshawesanovelbymabird|Bird
thehazelhurstmystery|Lloyd
theheriots|Cunningham
thehermit|
thehighmills|Cooper
thehighlandsmugglers|Fraser
thehoyden|Duchess
thehuguenot|James
thehuguenotfamily|Tytler
thehungarianbrothers|Porter
thehungariancastle|Pardoe
theidesofmarch|Reynolds
theirishwomaninlondon|Hamilton
theitinerant|Ryley
thekingsownborderers|Grant
theladyherbertsgentlewomen|Meteyard
thelancashirewitchesaromanceofpendleforestinthreevolumes|
thelibraryoffiction|
thelincolncollectionoftheillinoisstatehistoricallibrary|Angle
thelindsays|Leys
thelivingstones|Dalrymple
thelollards|Gaspey
thelovelsofarden|Braddon
theloversgrave|ROWLATT
themaidenmonarch|
themanchesterman|Banks
themardensandthedaventrys|
themarquisofcarabas|
themarquisoflossie|MacDonald
themartinsofcromartin|Lever
themasterofwingbourne|
themasterpassion|
themunstercottageboyatale|Roche
thenavyathome|
thenightwatchortalesofthesea|
theobriensandtheoflahertys|Morgan
theovhorhowmrblakebecameanmfh|Woodgate
theobservantpedestrianmounted|The Mystic cottager
theogilviesanovel|Craik
theolddominion|James
theoxonians|Beazley
theparisians|Lytton
thepennycomequicksanovel|Baring-Gould
thepersianadventurer|Fraser
thepeytonromance|Laffan
thephiladelphian|Jennings
thepittowncoronet|Wills
thepolesintheseventeenthcentury|Krasinski
theprincessroyal|Colvill
thepurcellpapers|Le Fanu
thequeenofhearts|Collins
theredcourtfarm|Wood
therobertsesontheirtravels|Trollope
therouapass|Grogan
theroyalistandtherepublican|
therubicon|Benson
thescandinavianringanovel|Pomeroy
theschooloffashion|Thicknesse
thescottishcavalier|Grant
thescottsofbestminster|Rybot
thesedgeboroughworld|Farebrother
thesorceress|Oliphant
thespanishmatch|Ainsworth
thespanishoutlaw|Herbert
thesquireofbeechwoodatruetaleofscrutator[pseud]|Horlock
thetalbaormoorofportugal|Bray
thetallantsofbarton|Hatton
thetorybaronetortorieswhigsandradicals|Wilks
thetownofthecascades|Banim
thetremlettdiamonds|St. Aubyn
thetuileriesatale|Gore
thetwickenhamtales|
thevenetians|Braddon
thewaterdaleneighbours|McCarthy
thewellfields|Fothergill
thewilmingtonsanovel|Marsh-Caldwell
thewortlebankdiary|Lee
thewyndhamfamily|Thompson
theabbess|Ireland
theabbessaromance|Trollope
theacademician|Erroll
theactressofthepresentday|
theadmirableladybiddyfane|Barrett
theadmiralsward|Alexander
theadulteressoranecdotesoftwonoblefamilies|
theadventurers|
theadventuresofdoctorbrady|Russell
theadventuresofhajjibabaofispahan|Morier
theadventuresofharryrichmond|Meredith
theadventuresofphiliponhiswaythroughtheworld|Thackeray
theadventuresofralphreybridgecontainingsketchesofmoderncharactersmannersandeducation|Linley
theadventuresofakingspage|Hudson
theagreedbillprocessintheformationofillinoisunemploymentcompensationlegislation|Steiner
thealdermanschildren|Richards
theamazingmarriage|Meredith
theambassadorswife|Gore
theamusementsofamanoffashion|Nugent
theancientrégime|James
thearmourersdaughter|Robinson
theatrocitiesofaconventorthenecessityofthinkingforourselves|
theautobiographyofthomasallen|Brookfield
thebabysgrandmother|Walford
thebanditsbrideorthemaidofsaxonyaromance|Stanhope
thebanditsbride|Stanhope
thebankerswife|Gore
thebankerlord|Pisani
thebarouchedriverandhiswife|Sedley
thebeggarsbenisonoraherowithoutanamebutwithanaim|
thebelleofthevillage|Mills
thebestofhusbands|Payn
thebirthrightandothertales|Gore
theblackbannerorthesiegeofclagenfurth|
theblackrobe|Collins
theblacksquire|Davus
theblackwatch|Picken
theblueribbon|Tabor
thebondman|Caine
thebosomfriend|Grey
thebraesofyarrow|Gibbon
thebrazenmask|Putney
thebreachofpromise|Smythies
thebridalbar|Ham
thebrideelectanovel|
thebrokenfontastoryofthecivilwar|Sherer
thebrownieofbodsbeckandothertales|Hogg
thebudgetofthebubblefamily|Lytton
theburdenofisabel|Cobban
theburntmillion|Payn
thecabal|
thecabinetsecret|Spencer
thecaptainsroometc|Besant
thecaseofmrlucraftandothertales|
thecastleofehrenstein|James
thecastleofstrathmayorscenesinthenorth|Scott
thecavalieraromance|Bennett
thechaplainofthefleet|
thecharlatan|
thechildofthedesert|Vereker
thechildwife|Reid
thechroniclesofcastlecloyne|Brew
thecityofsunshine|Allardyce
theclandestinemarriage|Wallace
thecleverwomanofthefamily|Yonge
theclovenfoot|Braddon
thecoheiress|Maughan
thecobradiamond|Lillie
thecommonancestor|Hill
theconfessionalofvalombrearomance|Stanhope
theconfessionsofsirhenrylonguevilleanovel|Gillies
theconfessionsofacurrencygirl|Dawe
theconfessor|
theconventandtheharem|
theconvictship|Russell
theconvict|James
thecopperqueen|Roosevelt
thecoquetteandothertalesandsketchesinproseandverse|Norton
thecostofcaergwyn|
thecountorsublinarylife|
thecountessandgertrude|Hawkins
thecountessdebonneval|Fullerton
thecountrygentleman|Horlock
thecounty|
thecourageofsylviafulgent|Knight
thecreamofalife|Phillips
thecroppy|
thecruiseofthemidge|Scott
thecurseofulricaorthewhitecrossknightsofriddarholmen|
thedancerinyellow|Norris
thedarkfalcon|Fraser
thedaughtersofisenberg|Palmer
thedaywillcome|Braddon
thedaysofmylifeanautobiography|Oliphant
thedeadsecret|Collins
thedeanandhisdaughter|Philips
thedeansdaughterorthedayswelivein|Gore
thedeathshipastrangestory|Russell
thedeathshot|Reid
thedeemster|Caine
thedenounced|
thedesireofthemoth|Vane
thedesultoryman|James
thediaryofadésennuyée|Gore
thedictator|McCarthy
thediscardedson|Roche
thedisciplineoflife|Ponsonby
thedisowned|Lytton
thedoctorc|
thedominieslegacy|Picken
thedoublemarriage|Crawford
thedoveintheeaglesnest|Yonge
thedowager|Gore
thedreamnumbers|Trollope
theearlscedars|Kettle
theearlsdaughter|Sewell
theearthquake|Galt
theeccentrictraveller|
theemigrantfamily|
theemigrantship|Russell
theempireofthenairsortherightsofwomen|Lawrence
theemushead|Dawe
theeveofallhallows|Hartstonge
theeveofsanpietroatale|Neri
theevilgenius|Collins
theexecutoranovel|Alexander
theexileoferin|Gunning
thefaircareworhusbandsandwives|
thefairofmayfair|Gore
thefallofthenansoung|Lymburner
thefallenleaves|Collins
thefalseheir|James
thefalsestepandthesisters|
thefarceoflife|Belfast
thefastofstmagdalen|Porter
thefatoftheland|Soltera
thefatalthree|Braddon
thefate|James
thefavouriteofnature|Kelty
thefellowcommoner|Caunter
thefestivalofmoraanhistoricalromance|Stanhope
thefirstlieutenantsstory|Long
thefirstviolin|
thefishersdaughterorthewanderingsofwolfandthefortunesofalfred|Ward
thefivenightsofstalbans|Mudford
theflagofdistress|Reid
theflowerofforgiveness|Steel
thefloweroftheflock|Egan
theflyingscudasportingnovel|Clarke
theforbiddensacrifice|Wilkins
theforeigners|Price
theforgery|James
theforlornhope|Yates
thefortress|Lane
thefortunesofglencore|Lever
thefortunesofnigel|Scott
thefortunesofthefalconars|Gordon
thefortunesofthescattergoodfamily|Smith
thefoundlingofglenthornorthesmugglerscave|Balfour
thefountainofarethusa|Landor
thefreelances|Reid
thefriarhildargo|Mortimer
thefrigateandthelugger|Armstrong
thefright|Pickering
thefrozendeepandotherstories|Collins
thefrozenpirate|Russell
thegamblerswifeanovel|Grey
thegardenatmonkholme|Armitt
thegentlemanindebt|Daunt
thegentlemanoftheoldschoolatale|James
theghostofdunboycastle|Huberto
thegipsy|James
thegiraffehunters|Reid
thegirlheleftbehindhimanovel|Jephson
thegirlhemarried|Grant
thegodinthecar|Hope
thegoldenbutterfly|
